id,sentence,security,reliability,NFR_boolean
comments.json_6849,Charlie  Chaplin - Age limit,0,0,0
comments.json_6850,Kelly  Doctor ( MID 9000000000),0,0,0
comments.json_6851,Shelly  Vang ( MID 8000000001),0,0,0
comments.json_6852,Nonexistent  HCP ( MID 2020202020),0,0,0
comments.json_6853,Tests for viewing a patient 's food diary,0,1,1
comments.json_6854,Clears all of the tables   gets the standard data   and includes the data for use cases 68 and 69,0,0,0
comments.json_6855,Clears all of the tables,0,0,0
comments.json_6856,note : the actual bounding is not done here   see the  DAO test,0,0,0
comments.json_6857,Verifies that none of the transactions returned in the access log are the patient 's  DLHCP per use case 8,0,1,1
comments.json_6858,View My Messages Action Test,0,1,1
comments.json_6859,test Get All My Messages,0,1,1
comments.json_6860,Should send a message and recheck later .,0,0,0
comments.json_6861,test Get Patient Name,0,1,1
comments.json_6862,test Get Personnel Name,0,1,1
comments.json_6863,test Get All My Messages Time Ascending,0,1,1
comments.json_6864,test Get All My Messages Name Ascending,0,1,1
comments.json_6865,TODO,0,0,0
comments.json_6866,test Get All My Messages Name Descending,0,1,1
comments.json_6867,TODO,0,0,0
comments.json_6868,test Get All My Sent Messages,0,1,1
comments.json_6869,test Get All My Messages From Time Ascending,0,1,1
comments.json_6870,test Get All My Messages From Name Ascending,0,1,1
comments.json_6871,TODO,0,0,0
comments.json_6872,test Get All My Messages From Name Descending,0,1,1
comments.json_6873,TODO,0,0,0
comments.json_6874,test Update Read,0,1,1
comments.json_6875,test Add Message,0,1,1
comments.json_6876,test Filter Messages,0,1,1
comments.json_6877,test Get Unread Count,0,1,1
comments.json_6878,test Linked To Referral,0,1,1
comments.json_6879,test Get C Cd Messages,0,1,1
comments.json_6880,test Throws Exceptions,0,1,1
comments.json_6881,Test 9/30/2013. Patient 's birthday is 5/01/13,0,1,1
comments.json_6882,Change test date to a year after the patient 's birthdate,0,0,0
comments.json_6883,View My Remote Monitoring List Action Test,0,1,1
comments.json_6884,test Get Patient Data,0,1,1
comments.json_6885,test Get Patient Data By Date,0,1,1
comments.json_6886,test Get Patient Data By Type,0,1,1
comments.json_6887,test Illegal Get Patient Data By Date 1,0,1,1
comments.json_6888,Here to remove warning about data not being read,0,0,0
comments.json_6889,TODO,0,0,0
comments.json_6890,test Get Patient Name,0,1,1
comments.json_6891,Test  All doctor office visit,0,1,1
comments.json_6892,Test view office visit,0,1,1
comments.json_6893,TODO,0,0,0
comments.json_6894,View Patient Office Visit History Action Test,0,0,0
comments.json_6895,test Get Personnel,0,1,1
comments.json_6896,test Get Patients,0,1,1
comments.json_6898,View Patient Referrals Action Test,0,1,1
comments.json_6900,illegal sort direction   expecting an error,0,0,0
comments.json_6906,View Receiving Referrals Action Test,0,0,0
comments.json_6912,Get the current amount of release requests for the hospital,0,0,0
comments.json_6913,Add a  Records Release Bean,0,0,0
comments.json_6914,There should be no  DB Exception,0,0,0
comments.json_6915,Assert that one more records release bean is returned,0,0,0
comments.json_6916,Add a record release request from a different hospital,0,0,0
comments.json_6917,There should be no  DB Exception,0,0,0
comments.json_6918,Assert that the same amount of records release beans are returned,0,0,0
comments.json_6919,Attempt to get the release requests as an uap,0,0,0
comments.json_6920,Attempt to get the release requests as a non hcp or uap user,0,0,0
comments.json_6921,Add a  Records Release Bean,0,0,0
comments.json_6922,Get a records release bean for patient 102,0,0,0
comments.json_6923,There should be no  DB Exception,0,0,0
comments.json_6924,Get the request id,0,0,0
comments.json_6925,Approve the records release,0,0,0
comments.json_6926,Make sure that the records release status is properly updated,0,1,1
comments.json_6927,There should be no  DB Exception,0,0,0
comments.json_6928,Attempt to approve a request that is not in pending status,0,0,0
comments.json_6929,Add a  Records Release Bean,0,0,0
comments.json_6930,Get a records release bean for patient 102,0,0,0
comments.json_6931,There should be no  DB Exception,0,0,0
comments.json_6932,Get the request id,0,0,0
comments.json_6933,Deny the records release,0,0,0
comments.json_6934,Make sure that the records release status is properly updated,0,1,1
comments.json_6935,There should be no  DB Exception,0,0,0
comments.json_6936,Attempt to deny a request that is not in pending status,0,0,0
comments.json_6937,Create and add a new  Records Release Bean to test with,0,0,0
comments.json_6938,Get a records release bean for patient 102,0,0,0
comments.json_6939,There should be no  DB Exception,0,0,0
comments.json_6940,Attempt to approve and deny a release request,0,0,0
comments.json_6941,Attempt to get all hospitals and ensure an empty list is returned,0,0,0
comments.json_6942,Attempt to get a patient name with a dirty factory,0,0,0
comments.json_6943,Attempt to get a hospital name with a dirty factory,0,0,0
comments.json_6944,Attempt to get a list of requested health records with a dirty factory,0,0,0
comments.json_6945,Attempt to get a doctor 's name with a dirty factory,0,0,0
comments.json_6946,Try running the test with a non existent patient,0,0,0
comments.json_6947,Get hospital name for hospital id 1,0,0,0
comments.json_6948,Fail if there is a  DB Exception,0,1,1
comments.json_6949,Test that the name the action method gets is the same,0,1,1
comments.json_6950,Clear the db tables,0,0,0
comments.json_6951,Fail if there is an exception,0,1,1
comments.json_6952,Test that a blank string is returned if there is no hospital with the given id,0,1,1
comments.json_6953,Create a list of requests,0,0,0
comments.json_6954,Add a non pending release,0,0,0
comments.json_6955,Add a  Records Release Bean,0,0,0
comments.json_6956,Assert that the method returns a list with at least one hospital,0,0,0
comments.json_6957,Check that the all the health records are from hospital 1,0,0,0
comments.json_6958,If a  DB Exception occurs fail,0,0,0
comments.json_6959,Get  Kelly  Doctor 's name,0,0,0
comments.json_6960,Get  Shelly  Vang 's name,0,0,0
comments.json_6961,Tests for viewing a patient 's sleep diary,0,1,1
comments.json_6962,Clears all of the tables   gets the standard data   and includes the data for use cases 68 and 69,0,0,0
comments.json_6963,Clears all of the tables,0,0,0
comments.json_6964,Log in as the  HCP  Duyu  Ivanlyft who does have the specialty of trainer  so she should be able to view sleep entries. View the Sleep Entries for Patient Random Person who has some sleep entries already in their diary.,0,0,0
comments.json_6965,now that we know we have 2 of them   make sure they are the,0,1,1
comments.json_6966,right ones,0,0,0
comments.json_6967,now check the totals,0,0,0
comments.json_6968,Test that a patient can view their sleep diary .,0,1,1
comments.json_6969,now that we know we have 2 of them  ,0,0,0
comments.json_6970,make sure they are the right ones,0,1,1
comments.json_6971,now check the totals,0,0,0
comments.json_6972,Ensures a patient can still view their sleep diary even when it is empty .,0,1,1
comments.json_6973,Ensures  HC Ps with specialty of trainer can still view a sleep diary even when the sleep diary is empty.,0,1,1
comments.json_6974,Ensure patients can 't view the sleep diary of other patients .,0,1,1
comments.json_6975,Testing that we can get the diary when we are searching for range of dates,0,1,1
comments.json_6976,now that we know we have 1 of them   make sure they are the,0,1,1
comments.json_6977,right ones,0,0,0
comments.json_6978,now check the totals,0,0,0
comments.json_6979,Test bounded diary with bad dates,0,1,1
comments.json_6980,Test with a bad factory,0,1,1
comments.json_6981,Test with a bad factory,0,1,1
comments.json_6982,Test with a bad factory,0,1,1
comments.json_6983,Test with a bad factory,0,1,1
comments.json_6984,Try to get a bounded exercise diary of other patient .,0,0,0
comments.json_6985,Try to get a bounded exercise diary totals of other patient .,0,0,0
comments.json_6986,Enter in start date after end date,0,0,0
comments.json_6987,Enter in start date after end date for the totals,0,0,0
comments.json_6988,difference,0,0,0
comments.json_6989,difference,0,0,0
comments.json_6990,Test class for the  View Visited HC Ps Action class .,0,1,1
comments.json_6991,Get all visited  HC Ps without any filtering .,0,0,0
comments.json_6992,Get all visited  HC Ps without any filtering .,0,0,0
comments.json_6993,Get all visited  HC Ps without any filtering . ( The empty strings are,0,0,0
comments.json_6994,ignored .),0,0,0
comments.json_6995,Get all visited  HC Ps without any filtering . ( The nulls are ignored .),0,0,0
comments.json_6996,Filter on last name and specialty .,0,0,0
comments.json_6997,Filter on last name only .,0,0,0
comments.json_6998,Filter on specialty only .,0,0,0
comments.json_6999,Filter on zip only .,0,0,0
comments.json_7000,this just sets the value for a method call (kinda hard coding  I assume ),0,0,0
comments.json_7001,TODO,0,0,0
comments.json_7002,Test comparing the distances,0,1,1
comments.json_7003,Gets all of the standard data and initializes 2 zipcode actions,0,0,0
comments.json_7004,Tests comparing two things,0,1,1
comments.json_7005,TODO  Auto -generated catch block,0,0,0
comments.json_7006,Tests when we have an evil factory we get an exception,0,1,1
comments.json_7007,TODO  Auto -generated catch block,0,0,0
comments.json_7008,Tests that we get an error when we drop the tables and try to compare stuff,0,1,1
comments.json_7009,Test of the  Reviews Bean Loader   for creating /building a  Reviews Bean,0,1,1
comments.json_7010,unused currently,0,0,0
comments.json_7011,Test the  Reviews Bean Loader 's load List () method,0,1,1
comments.json_7012,Test the  Reviews Bean Loader load Single () method .,0,1,1
comments.json_7013,set -up the  Result Set,0,0,0
comments.json_7014,load the bean,0,0,0
comments.json_7015,check all fields in bean are loaded properly,0,1,1
comments.json_7016,Tests the  Reviews Bean Loader load Parameter () method .,0,1,1
comments.json_7017,The order of the following statements is important .,0,0,0
comments.json_7019,test Hospital Bean,0,1,1
comments.json_7020,test Full Constrcutor,0,1,1
comments.json_7021,Test for  Label Bean,0,1,1
comments.json_7022,Test for a bean .,0,1,1
comments.json_7023,this just sets the value for a method call (kinda hard coding  I assume ),0,0,0
comments.json_7024,TODO,0,0,0
comments.json_7025,In order to set the  LP as viewed by patient   the status must be completed .,0,0,0
comments.json_7026,test Get Numerical Result Unit,0,1,1
comments.json_7027,test Get Numerical Result As Double,0,1,1
comments.json_7028,test Get Upper Bound As Double,0,1,1
comments.json_7029,test Get Lower Bound As Double,0,1,1
comments.json_7030,now   check that if  I change one the comparison fails,0,0,0
comments.json_7031,make a bean with improperly formatted dates,0,0,0
comments.json_7032,make a bean with null dates,0,0,0
comments.json_7033,Allowed value for the difference of two 'equivalent ' doubles .,0,0,0
comments.json_7034,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7035,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7036,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7037,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7038,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7039,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7040,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7041,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7042,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7043,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7044,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7045,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7046,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7047,Make a bean with an invalid date,0,0,0
comments.json_7048,Won 't happen,0,0,0
comments.json_7049,Won 't happen,0,0,0
comments.json_7050,Won 't happen,0,0,0
comments.json_7051,Won 't happen,0,0,0
comments.json_7052,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7053,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7054,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7055,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7056,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7057,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7058,Allowed value for the difference of two 'equivalent ' doubles .,0,0,0
comments.json_7059,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7060,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7061,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7062,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7063,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7064,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7065,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7066,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7067,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7068,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7069,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7070,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7071,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7072,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7073,assert False (bean 1.hash Code () == (bean 2.hash Code ()));,0,0,0
comments.json_7074,Make a bean with an invalid date,0,0,0
comments.json_7076,test Age Zero,0,1,1
comments.json_7077,test Age 10,0,1,1
comments.json_7078,test Bean,0,1,1
comments.json_7079,test Get Change Date,0,1,1
comments.json_7081,set UP,0,0,0
comments.json_7082,test OV Date,0,1,1
comments.json_7083,test Patient Name,0,1,1
comments.json_7084,test Address,0,1,1
comments.json_7085,test Patient,0,1,1
comments.json_7087,test Prescription Equals,0,1,1
comments.json_7089,test Procedure Bean,0,1,1
comments.json_7090,Tests the comparator for ratings,0,1,1
comments.json_7091,Gets the standard data and initializes a review action,0,0,0
comments.json_7092,Tests the comparator of two things,0,1,1
comments.json_7093,TODO  Auto -generated catch block,0,0,0
comments.json_7094,Test pending status,0,1,1
comments.json_7095,Test approved status,0,1,1
comments.json_7096,Test denied status,0,1,1
comments.json_7097,Test invalid status number,0,1,1
comments.json_7098,test setters,0,1,1
comments.json_7099,confirm with getters,0,0,0
comments.json_7100,Test that the cpt Code is properly set and gotten,0,1,1
comments.json_7101,Test that the description is properly set and gotten,0,1,1
comments.json_7102,Test that the age group is properly set and gotten,0,1,1
comments.json_7103,Test that the attribute is properly set and gotten,0,1,1
comments.json_7104,Test that the age group is properly set and gotten,0,1,1
comments.json_7105,Test of the  Reviews Bean Loader   for creating /building a  Reviews Bean,0,1,1
comments.json_7106,unused currently,0,0,0
comments.json_7107,Test the  Reviews Bean Loader 's load List () method,0,1,1
comments.json_7108,Test the  Reviews Bean Loader load Single () method .,0,1,1
comments.json_7109,set -up the  Result Set,0,0,0
comments.json_7110,load the bean,0,0,0
comments.json_7111,check all fields in bean are loaded properly,0,0,0
comments.json_7112,Tests the  Reviews Bean Loader load Parameter () method .,0,1,1
comments.json_7113,test setters,0,1,1
comments.json_7114,confirm with getters,0,0,0
comments.json_7116,build a bean and stuff in some data,0,0,0
comments.json_7117,now test the getters,0,1,1
comments.json_7118,Ward Bean Loader Test,0,1,1
comments.json_7119,set Up,0,0,0
comments.json_7120,test Load List,0,1,1
comments.json_7121,TODO,0,0,0
comments.json_7122,testload Single,0,1,1
comments.json_7123,TODO,0,0,0
comments.json_7124,test Load Parameters,0,1,1
comments.json_7125,TODO,0,0,0
comments.json_7126,TODO,0,0,0
comments.json_7127,Ward Bean Test,0,0,0
comments.json_7128,set Up,0,0,0
comments.json_7129,test Ward ID,0,1,1
comments.json_7130,test Specialty,0,1,1
comments.json_7131,test In Hospital,0,1,1
comments.json_7132,test Equals,0,1,1
comments.json_7133,Ward Room Bean Loader,0,0,0
comments.json_7134,set Up,0,0,0
comments.json_7135,test Load List,0,1,1
comments.json_7136,TODO,0,0,0
comments.json_7137,testload Single,0,1,1
comments.json_7138,TODO,0,0,0
comments.json_7139,test Load Parameters,0,1,1
comments.json_7140,TODO,0,0,0
comments.json_7141,Ward Room Bean Test,0,1,1
comments.json_7142,set Up,0,0,0
comments.json_7143,test Room ID,0,1,1
comments.json_7144,test Occupied By,0,1,1
comments.json_7145,test In Ward,0,1,1
comments.json_7146,test Room Name,0,1,1
comments.json_7147,test Room Status,0,1,1
comments.json_7148,test Equals,0,1,1
comments.json_7149,Test for  Zip Code Bean,0,1,1
comments.json_7150,Test for a bean .,0,1,1
comments.json_7151,this just sets the value for a method call (kinda hard coding  I assume ),0,0,0
comments.json_7152,TODO,0,0,0
comments.json_7153,just testing the building process - test the bean validation elsewhere !,0,1,1
comments.json_7155,test Produce Dataset,0,1,1
comments.json_7156,test Produce Dataset 2,0,1,1
comments.json_7157,CSV Format Exception is good here,0,0,0
comments.json_7158,Other exceptions are bad,0,0,0
comments.json_7160,test Change Timeout,0,1,1
comments.json_7161,test Update Bad Timeout,0,1,1
comments.json_7162,Test privacy level Test privacy level with access and without no access,0,1,1
comments.json_7163,updated to reflect the new way add Allergy updates allergy DAO .,0,0,0
comments.json_7164,updated to reflect the new way add Allergy updates allergy DAO .,0,0,0
comments.json_7165,Success !,0,0,0
comments.json_7166,Success !,0,0,0
comments.json_7167,Success !,0,0,0
comments.json_7168,Success !,0,0,0
comments.json_7169,Success !,0,0,0
comments.json_7170,Success !,0,0,0
comments.json_7171,Success !,0,0,0
comments.json_7172,Success !,0,0,0
comments.json_7173,Ensure that the password returned is the one given to the method,0,1,1
comments.json_7174,Ensure that the password returned is the one given to the method,0,1,1
comments.json_7175,no need to do it *exactly * if we have -10s and +10s ; we don 't need that level of accuracy,0,0,0
comments.json_7176,also doing  BVA - make it 10s less than the timeout time,0,0,0
comments.json_7177,for  BVA here   make it 10s greater than the timeout time,0,0,0
comments.json_7178,Reset Password Test,0,0,0
comments.json_7179,test Reset Password,0,1,1
comments.json_7180,assert Equals ( Digest Utils .sha 256 Hex ("pw ")  get Password (2 L ));authDAO.resetPassword(2L  "password");assertEquals(DigestUtils.sha256Hex("password")  getPassword(2L));,0,0,0
comments.json_7181,sanity check of the current user password,0,0,0
comments.json_7182,reset the password,0,0,0
comments.json_7183,check that the password is truly reset,0,1,1
comments.json_7184,test Reset Password Non Existent,0,1,1
comments.json_7185,Still runs with no exception - that 's the expected behavior,0,0,0
comments.json_7186,test Reset Security Question Answer,0,1,1
comments.json_7187,test Get No Security Answer,0,1,1
comments.json_7188,test Get No Security Question,0,1,1
comments.json_7189,Auto Increment Test,0,1,1
comments.json_7190,test No Icrement Collision,0,1,1
comments.json_7191,See ? It 's on a per -connection basis . Nothing to worry about .,0,0,0
comments.json_7192,TODO,0,0,0
comments.json_7199,Tests that you get the correct number of unpaid bills .,0,1,1
comments.json_7205,if these fail then the gets do not work   and neither do the sets ! : D,0,0,0
comments.json_7206,Success !,0,0,0
comments.json_7207,SUCCESS !,0,0,0
comments.json_7208,if these fail then the gets do not work   and neither do the sets ! : D,0,0,0
comments.json_7209,Success !,0,0,0
comments.json_7210,SUCCESS !,0,0,0
comments.json_7211,if these fail then the gets do not work   and neither do the sets ! : D,0,0,0
comments.json_7212,Success !,0,0,0
comments.json_7213,SUCCESS !,0,0,0
comments.json_7214,if these fail then the gets do not work   and neither do the sets ! : D,0,0,0
comments.json_7215,Success !,0,0,0
comments.json_7216,SUCCESS !,0,0,0
comments.json_7217,Show that the production driver can 't be access during a unit test,0,0,0
comments.json_7218,Should never be able to do this because  J Unit is not running under  Tomcat,0,0,0
comments.json_7219,The following test uses an advanced concept not taught in  CSC 326 at  NCSU called  Mock  Objects .,0,0,0
comments.json_7220,Feel free to take a look at how this works   but know that you will not need to know mock objects,0,0,0
comments.json_7221,to do nearly everything in i Trust . Unless your assignment mentions mock objects somewhere   you should,0,0,0
comments.json_7222,not need them .,0,0,0
comments.json_7224,But   if you are interested in a cool unit testing concept   feel free to look at this code as an,0,0,0
comments.json_7225,example .,0,0,0
comments.json_7227,This class uses the  Easy Mock library to manage the mock objects . http ://easymock .org /,0,0,0
comments.json_7228,Good job   it works,0,0,0
comments.json_7229,Good job   it works,0,0,0
comments.json_7230,Tests that the dao throws exceptions when created with bad factory,0,1,1
comments.json_7231,Clears all of the tables   sets the standard data and includes the data for use cases 68 and 69,0,0,0
comments.json_7232,Clears all of the tables,0,0,0
comments.json_7233,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7234,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7235,Note that you don 't get  Patient 9,0,0,0
comments.json_7236,make a bean,0,0,0
comments.json_7237,add the bean,0,0,0
comments.json_7238,set the flag to true,0,0,0
comments.json_7239,assert it exists by  OID,0,0,0
comments.json_7240,Tests that the dao throws exceptions when created with bad factory,0,1,1
comments.json_7241,Clears all of the tables   sets the standard data and includes the data for use cases 68 and 69,0,0,0
comments.json_7242,gen .uc 68(); //uc 68 is now a part of standard Data,0,0,0
comments.json_7243,Clears all of the tables,0,0,0
comments.json_7244,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7245,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7246,Test  Hostipal  DAO,0,1,1
comments.json_7247,Test  All hospital test Get HospitalFromEmptyTable test GetHospital test AddDupe testUpdateName,0,1,1
comments.json_7248,All hospitals in alphabetical order .,0,0,0
comments.json_7249,Generate the standard data set,0,0,0
comments.json_7250,Fail if there 's an exception,0,0,0
comments.json_7251,Test that the get All Patient Hospitals () method returns a nonempty list for,0,1,1
comments.json_7252,patient 102,0,0,0
comments.json_7253,Fail if there 's a  DB Exception,0,0,0
comments.json_7254,Test the method with a dirty factory,0,1,1
comments.json_7255,Fail if no excepion is thrown,0,0,0
comments.json_7256,Test passed,0,1,1
comments.json_7257,Tests that the dao throws exceptions when created with bad factory,0,1,1
comments.json_7258,Clears all of the tables   sets the standard data and includes the data for use cases 68 and 69,0,0,0
comments.json_7259,Clears all of the tables,0,0,0
comments.json_7260,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7261,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7262,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7263,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7264,Testing when you are using an evil dao . looking for it to throw exceptions,0,1,1
comments.json_7266,test Get All Lab Procedures,0,1,1
comments.json_7267,test Fail Get Lab Procedures,0,1,1
comments.json_7268,test Get All Lab Procedures LOINIC,0,1,1
comments.json_7269,first procedure,0,0,0
comments.json_7270,first procedure,0,0,0
comments.json_7271,test Get All Lab Procedures LOINC 2,0,1,1
comments.json_7272,test Update Rights,0,1,1
comments.json_7273,test Remove Lab Procedure,0,1,1
comments.json_7274,test Get Lab Procedures In Tranist For Lab Tech,0,1,1
comments.json_7275,test Get Lab Procedures Received For Lab Tech,0,1,1
comments.json_7276,test Get Lan Procedures Testing For Lab Tech,0,1,1
comments.json_7277,test Submite Test Results,0,1,1
comments.json_7278,test Submit Received LP,0,1,1
comments.json_7279,test Set LP To Testing,0,1,1
comments.json_7282,Tests that the dao throws exceptions when created with bad factory,0,1,1
comments.json_7283,Clears all of the tables   sets the standard data and includes the data for use cases 68 and 69,0,0,0
comments.json_7284,Clears all of the tables,0,0,0
comments.json_7285,test Normal,0,1,1
comments.json_7286,this means our getters or setters are failing if they fail   which is silly if they are .,0,0,0
comments.json_7287,testevil Normal,0,1,1
comments.json_7288,this means our getters or setters are failing if they fail   which is silly if they are .,0,0,0
comments.json_7289,WOOOOOOOO,0,0,0
comments.json_7290,make a bean,0,0,0
comments.json_7291,add the bean,0,0,0
comments.json_7292,edit the bean,0,0,0
comments.json_7293,assert it exists by  OID,0,0,0
comments.json_7294,also assert it exists if gathered by  MID,0,0,0
comments.json_7295,get a single record,0,0,0
comments.json_7296,get all obstetrics records,0,0,0
comments.json_7297,get a record by  MID and preg Id,0,0,0
comments.json_7298,Test the validate function,0,1,1
comments.json_7299,Add some preexisting conditions,0,0,0
comments.json_7300,Get the preexisting conditions we added,0,0,0
comments.json_7301,TODO,0,0,0
comments.json_7302,Test  Edit  Prescription,0,1,1
comments.json_7303,Test all office visit,0,1,1
comments.json_7304,Note that that "all office visits " doesn 't return the procedures   etc . since it 's not needed (yet ),0,0,0
comments.json_7305,Now check the order,0,0,0
comments.json_7306,Test  prescriptions,0,1,1
comments.json_7307,test Get Prescriptions,0,1,1
comments.json_7308,test Get With Not Right PID,0,1,1
comments.json_7309,Test office visit with exception  DAO,0,1,1
comments.json_7310,private  Diagnoses DAO evil DAO = Evil DAO Factory .get Evil Instance ().get Diagnoses DAO ();,0,0,0
comments.json_7311,wrong patient,0,0,0
comments.json_7312,Test client diagnoses,0,1,1
comments.json_7313,test Add Remove One OV Diagnosis,0,1,1
comments.json_7314,test Add Bad Diagnosis,0,1,1
comments.json_7315,TODO,0,0,0
comments.json_7316,test Edit Bad Diagnosis,0,1,1
comments.json_7317,TODO,0,0,0
comments.json_7318,test Get Statistics Valid,0,1,1
comments.json_7319,test Get Weekly Statistics Valid,0,1,1
comments.json_7320,If previous test fails   this test may fail,0,0,0
comments.json_7321,test Malaria,0,1,1
comments.json_7322,Test client  OV medications,0,1,1
comments.json_7323,test Add Remove One OV Prescription,0,1,1
comments.json_7324,test Override Prescription,0,1,1
comments.json_7325,test Add Bad Prescription,0,1,1
comments.json_7326,TODO,0,0,0
comments.json_7327,test Add Multiple Remove Single,0,1,1
comments.json_7328,test Remove Non Existant,0,1,1
comments.json_7329,Test client  OV procedure,0,1,1
comments.json_7330,test Add Remove One OV Procedure,0,1,1
comments.json_7331,test Add Bad Procedure,0,1,1
comments.json_7332,TODO,0,0,0
comments.json_7333,test Edit Bad Procedure,0,1,1
comments.json_7334,TODO,0,0,0
comments.json_7335,Adam  Sandler   MID 300,0,0,0
comments.json_7336,Will  Smith   MID 302,0,0,0
comments.json_7337,Adam  Sandler   MID 300,0,0,0
comments.json_7338,Charlie  Chaplin   MID 308,0,0,0
comments.json_7339,Adam  Sandler   MID 300,0,0,0
comments.json_7340,Charlie  Chaplin   MID 308,0,0,0
comments.json_7341,Test update office visit,0,1,1
comments.json_7342,test Update New Office Visit,0,1,1
comments.json_7343,TODO,0,0,0
comments.json_7344,Make the test bean,0,0,0
comments.json_7345,edit the bean,0,0,0
comments.json_7346,get a single record,0,0,0
comments.json_7347,get all ophthalmology records,0,0,0
comments.json_7348,Make the test bean,0,0,0
comments.json_7349,Won 't happen,0,0,0
comments.json_7350,edit the bean,0,0,0
comments.json_7351,get a single record,0,0,0
comments.json_7352,get all ophthalmology records by doctor,0,0,0
comments.json_7353,get all ophthalmology records by patient,0,0,0
comments.json_7354,Make the test bean,0,0,0
comments.json_7355,edit the bean,0,0,0
comments.json_7356,get a single record,0,0,0
comments.json_7357,get all obstetrics records,0,0,0
comments.json_7358,2 represents 1  but not 4,0,0,0
comments.json_7359,Add patient 4 to be represented by patient 2,0,0,0
comments.json_7360,Ensure the representatives were added correctly,0,1,1
comments.json_7361,Remove all patient 's from being represented by patient 2,0,0,0
comments.json_7362,Assert that no more patients are represented by patient 2,0,0,0
comments.json_7363,Test with an evil factory,0,1,1
comments.json_7364,Successful test,0,1,1
comments.json_7365,2 represents 1 but 1 is not a dependent,0,0,0
comments.json_7366,so the size should be zero,0,0,0
comments.json_7367,We wanted to test get Dependents when a users is Dependent field is 1,0,1,1
comments.json_7368,but the current test generator does not have any patients with this,0,0,0
comments.json_7369,attribute .,0,0,0
comments.json_7370,empty database,0,0,0
comments.json_7371,load one patient instructions record,0,0,0
comments.json_7372,should still return none when there are no records with the given id,0,0,0
comments.json_7373,empty database,0,0,0
comments.json_7374,empty database,0,0,0
comments.json_7375,Editing a non existent record doesn 't do anything .,0,0,0
comments.json_7376,load one patient instructions record,0,0,0
comments.json_7377,Empty database .,0,0,0
comments.json_7378,Patient 5 has one office visit with instructions .,0,0,0
comments.json_7379,Ensure it only returns the one office visit with patient,0,1,1
comments.json_7380,instructions assigned to patient 5.,0,0,0
comments.json_7381,Patient 5 has two office visits   one with instructions .,0,0,0
